SEQUENCIA_COLIGACAO,DATA_GERACAO,HORA_GERACAO,ANO_ELEICAO,NUM_TURNO,DESCRICAO_ELEICAO,SIGLA_UF,SIGLA_UE,NOME_UE,CODIGO_CARGO,DESCRICAO_CARGO,TIPO_LEGENDA,NUM_PARTIDO,SIGLA_PARTIDO2,NOME_PARTIDO,SIGLA_COLIGACAO,NOME_COLIGACAO,COMPOSICAO_COLIGACAO,SIGLA_PARTIDO
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,ES,ES,ESPÍRITO SANTO,7,DEPUTADO ESTADUAL,COLIGACAO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,#NE#,FRENTE ESPIRITO SANTO QUE DÁ CERTO,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,ES,ES,ESPÍRITO SANTO,7,DEPUTADO ESTADUAL,COLIGACAO,56,PRONA,PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL,#NE#,FRENTE ESPIRITO SANTO QUE DÁ CERTO,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,GO,GO,GOIÁS,7,DEPUTADO ESTADUAL,COLIGACAO,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,#NE#,ALIANÇA SOLIDÁRIA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,GO,GO,GOIÁS,7,DEPUTADO ESTADUAL,COLIGACAO,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,#NE#,ALIANÇA SOLIDÁRIA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,GO,GO,GOIÁS,7,DEPUTADO ESTADUAL,COLIGACAO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,#NE#,ALIANÇA SOLIDÁRIA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,MA,MA,MARANHÃO,7,DEPUTADO ESTADUAL,COLIGACAO,10,PRB,PARTIDO REPUBLICANO BRASILEIRO,#NE#,O POVO NO PODER 2,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,MA,MA,MARANHÃO,7,DEPUTADO ESTADUAL,COLIGACAO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NE#,O POVO NO PODER 2,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,MA,MA,MARANHÃO,7,DEPUTADO ESTADUAL,COLIGACAO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,#NE#,O POVO NO PODER 2,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,MG,MG,MINAS GERAIS,6,DEPUTADO FEDERAL,COLIGACAO,11,PP,PARTIDO PROGRESSISTA,#NE#,PP/PTB/PL/PFL/PAN/PSDB,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,MG,MG,MINAS GERAIS,6,DEPUTADO FEDERAL,COLIGACAO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,#NE#,PP/PTB/PL/PFL/PAN/PSDB,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,MG,MG,MINAS GERAIS,6,DEPUTADO FEDERAL,COLIGACAO,22,PL,PARTIDO LIBERAL,#NE#,PP/PTB/PL/PFL/PAN/PSDB,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,MG,MG,MINAS GERAIS,6,DEPUTADO FEDERAL,COLIGACAO,25,PFL,PARTIDO DA FRENTE LIBERAL,#NE#,PP/PTB/PL/PFL/PAN/PSDB,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,MG,MG,MINAS GERAIS,6,DEPUTADO FEDERAL,COLIGACAO,26,PAN,PARTIDO DOS APOSENTADOS DA NAÇÃO,#NE#,PP/PTB/PL/PFL/PAN/PSDB,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,MG,MG,MINAS GERAIS,6,DEPUTADO FEDERAL,COLIGACAO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NE#,PP/PTB/PL/PFL/PAN/PSDB,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,MS,MS,MATO GROSSO DO SUL,7,DEPUTADO ESTADUAL,COLIGACAO,13,PT,PARTIDO DOS TRABALHADORES,#NE#,'UM NOVO AVANÇO PARA MATO GROSSO DO SUL 2',#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,MS,MS,MATO GROSSO DO SUL,7,DEPUTADO ESTADUAL,COLIGACAO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,#NE#,'UM NOVO AVANÇO PARA MATO GROSSO DO SUL 2',#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,MT,MT,MATO GROSSO,6,DEPUTADO FEDERAL,COLIGACAO,11,PP,PARTIDO PROGRESSISTA,#NE#,MATO GROSSO UNIDO E JUSTO I,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,MT,MT,MATO GROSSO,6,DEPUTADO FEDERAL,COLIGACAO,25,PFL,PARTIDO DA FRENTE LIBERAL,#NE#,MATO GROSSO UNIDO E JUSTO I,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,PA,PA,PARÁ,7,DEPUTADO ESTADUAL,COLIGACAO,20,PSC,PARTIDO SOCIAL CRISTÃO,#NE#,UNIDOS PELO POVO DO PARÁ,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:31,2006,1,ELEICOES 2006,PA,PA,PARÁ,7,DEPUTADO ESTADUAL,COLIGACAO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NE#,UNIDOS PELO POVO DO PARÁ,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PB,PB,PARAÍBA,7,DEPUTADO ESTADUAL,COLIGACAO,10,PRB,PARTIDO REPUBLICANO BRASILEIRO,#NE#,PARAIBA DE FUTURO - PMDB/PRB,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PB,PB,PARAÍBA,7,DEPUTADO ESTADUAL,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,PARAIBA DE FUTURO - PMDB/PRB,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,3,GOVERNADOR,COLIGACAO,17,PSL,PARTIDO SOCIAL LIBERAL,#NE#,CONSCIÊNCIA E PARTICIPAÇÃO,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,3,GOVERNADOR,COLIGACAO,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,#NE#,CONSCIÊNCIA E PARTICIPAÇÃO,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,4,VICE-GOVERNADOR,COLIGACAO,17,PSL,PARTIDO SOCIAL LIBERAL,#NE#,CONSCIÊNCIA E PARTICIPAÇÃO,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,4,VICE-GOVERNADOR,COLIGACAO,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,#NE#,CONSCIÊNCIA E PARTICIPAÇÃO,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,5,SENADOR,COLIGACAO,17,PSL,PARTIDO SOCIAL LIBERAL,#NE#,CONSCIÊNCIA E PARTICIPAÇÃO,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,5,SENADOR,COLIGACAO,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,#NE#,CONSCIÊNCIA E PARTICIPAÇÃO,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,6,DEPUTADO FEDERAL,COLIGACAO,17,PSL,PARTIDO SOCIAL LIBERAL,#NE#,CONSCIÊNCIA E PARTICIPAÇÃO,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,6,DEPUTADO FEDERAL,COLIGACAO,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,#NE#,CONSCIÊNCIA E PARTICIPAÇÃO,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,7,DEPUTADO ESTADUAL,COLIGACAO,17,PSL,PARTIDO SOCIAL LIBERAL,#NE#,CONSCIÊNCIA E PARTICIPAÇÃO,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,7,DEPUTADO ESTADUAL,COLIGACAO,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,#NE#,CONSCIÊNCIA E PARTICIPAÇÃO,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,9,1º SUPLENTE SENADOR,COLIGACAO,17,PSL,PARTIDO SOCIAL LIBERAL,#NE#,CONSCIÊNCIA E PARTICIPAÇÃO,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,9,1º SUPLENTE SENADOR,COLIGACAO,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,#NE#,CONSCIÊNCIA E PARTICIPAÇÃO,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,10,2º SUPLENTE SENADOR,COLIGACAO,17,PSL,PARTIDO SOCIAL LIBERAL,#NE#,CONSCIÊNCIA E PARTICIPAÇÃO,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PI,PI,PIAUÍ,10,2º SUPLENTE SENADOR,COLIGACAO,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,#NE#,CONSCIÊNCIA E PARTICIPAÇÃO,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PR,PR,PARANÁ,7,DEPUTADO ESTADUAL,COLIGACAO,11,PP,PARTIDO PROGRESSISTA,#NE#,COLIGAÇÃO O PARANÁ DA VERDADE,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PR,PR,PARANÁ,7,DEPUTADO ESTADUAL,COLIGACAO,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,#NE#,COLIGAÇÃO O PARANÁ DA VERDADE,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,PR,PR,PARANÁ,7,DEPUTADO ESTADUAL,COLIGACAO,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,#NE#,COLIGAÇÃO O PARANÁ DA VERDADE,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,3,GOVERNADOR,COLIGACAO,11,PP,PARTIDO PROGRESSISTA,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,3,GOVERNADOR,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,3,GOVERNADOR,COLIGACAO,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,3,GOVERNADOR,COLIGACAO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,3,GOVERNADOR,COLIGACAO,36,PTC,PARTIDO TRABALHISTA CRISTÃO,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,3,GOVERNADOR,COLIGACAO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,3,GOVERNADOR,COLIGACAO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,3,GOVERNADOR,COLIGACAO,70,PT do B,PARTIDO TRABALHISTA DO BRASIL,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,4,VICE-GOVERNADOR,COLIGACAO,11,PP,PARTIDO PROGRESSISTA,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,4,VICE-GOVERNADOR,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,4,VICE-GOVERNADOR,COLIGACAO,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,4,VICE-GOVERNADOR,COLIGACAO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,4,VICE-GOVERNADOR,COLIGACAO,36,PTC,PARTIDO TRABALHISTA CRISTÃO,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,4,VICE-GOVERNADOR,COLIGACAO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,4,VICE-GOVERNADOR,COLIGACAO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,4,VICE-GOVERNADOR,COLIGACAO,70,PT do B,PARTIDO TRABALHISTA DO BRASIL,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,5,SENADOR,COLIGACAO,11,PP,PARTIDO PROGRESSISTA,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,5,SENADOR,COLIGACAO,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,5,SENADOR,COLIGACAO,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,5,SENADOR,COLIGACAO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,5,SENADOR,COLIGACAO,36,PTC,PARTIDO TRABALHISTA CRISTÃO,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
1006,16/04/2015,14:36:32,2006,1,ELEICOES 2006,RO,RO,RONDÔNIA,5,SENADOR,COLIGACAO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,#NE#,RONDONIA MAIS HUMANA,#NE#,PAN / PDT / PFL / PHS / PL / PMDB / PMN / PP / PRB / PRONA / PRP / PRTB / PSB / PSC / PSDB / PSL / PSOL / PSTU / PT / PT do B / PTB / PTC / PTN
