
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27693	27693	JACUÍPE	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27693	27693	JACUÍPE	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27715	27715	JAPARATINGA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27715	27715	JAPARATINGA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27731	27731	JARAMATAIA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27731	27731	JARAMATAIA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27758	27758	JOAQUIM GOMES	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27758	27758	JOAQUIM GOMES	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27774	27774	JUNDIÁ	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27774	27774	JUNDIÁ	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27790	27790	JUNQUEIRO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27790	27790	JUNQUEIRO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27812	27812	LAGOA DA CANOA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27812	27812	LAGOA DA CANOA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27839	27839	LIMOEIRO DE ANADIA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27839	27839	LIMOEIRO DE ANADIA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27855	27855	MACEIÓ	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27855	27855	MACEIÓ	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27871	27871	MAJOR ISIDORO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27871	27871	MAJOR ISIDORO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27898	27898	MARAGOGI	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27898	27898	MARAGOGI	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27910	27910	MARAVILHA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27910	27910	MARAVILHA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27936	27936	MARECHAL DEODORO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27936	27936	MARECHAL DEODORO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27952	27952	MARIBONDO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27952	27952	MARIBONDO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27979	27979	MAR VERMELHO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27979	27979	MAR VERMELHO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27995	27995	MATA GRANDE	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27995	27995	MATA GRANDE	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28010	28010	MATRIZ DE CAMARAGIBE	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28010	28010	MATRIZ DE CAMARAGIBE	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28037	28037	MESSIAS	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28037	28037	MESSIAS	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28053	28053	MINADOR DO NEGRÃO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28053	28053	MINADOR DO NEGRÃO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28070	28070	MONTEIRÓPOLIS	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28070	28070	MONTEIRÓPOLIS	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28096	28096	MURICI	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28096	28096	MURICI	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28118	28118	NOVO LINO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28118	28118	NOVO LINO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	28134	28134	OLHO D'ÁGUA DAS FLORES	11	PREFEITO	96
