nome_uf;uf;nome_municipio;cod_ibge;cod_tse;2000;2004;2008;2012;2016
Tocantins;TO;Itapiratins;1710904;73202; 9; 9; 9; 9; 9
Tocantins;TO;Itaporã do Tocantins;1711100;94170; 9; 9; 9; 9; 9
Tocantins;TO;Jaú do Tocantins;1711506;73369; 9; 9; 9; 9; 9
Tocantins;TO;Juarina;1711803;73253; 9; 9; 9; 9; 9
Tocantins;TO;Lagoa da Confusão;1711902;73385; 9; 9; 9; 9; 9
Tocantins;TO;Lagoa do Tocantins;1711951;73113; 9; 9; 9; 9; 9
Tocantins;TO;Lajeado;1712009;73407; 9; 9; 9; 9; 9
Tocantins;TO;Lavandeira;1712157;73601; 9; 9; 9; 9; 9
Tocantins;TO;Lizarda;1712405;95699; 9; 9; 9; 9; 9
Tocantins;TO;Luzinópolis;1712454;73520; 9; 9; 9; 9; 9
Tocantins;TO;Marianópolis do Tocantins;1712504;92304; 9; 9; 9; 9; 9
Tocantins;TO;Mateiros;1712702;73270; 9; 9; 9; 9; 9
Tocantins;TO;Maurilândia do Tocantins;1712801;73059; 9; 9; 9; 9; 9
Tocantins;TO;Miracema do Tocantins;1713205;94617; 9; 9; 9;11;11
Tocantins;TO;Miranorte;1713304;94633; 9; 9; 9; 9; 9
Tocantins;TO;Monte do Carmo;1713601;94692; 9; 9; 9; 9; 9
Tocantins;TO;Monte Santo do Tocantins;1713700;73563; 9; 9; 9; 9; 9
Tocantins;TO;Muricilândia;1713957;73342; 9; 9; 9; 9; 9
Tocantins;TO;Natividade;1714203;94811; 9; 9; 9; 9; 9
Tocantins;TO;Nazaré;1714302;94838; 9; 9; 9; 9; 9
Tocantins;TO;Nova Olinda;1714880;96636; 9; 9; 9; 9; 9
Tocantins;TO;Nova Rosalândia;1715002;92401; 9; 9; 9; 9; 9
Tocantins;TO;Novo Acordo;1715101;94994; 9; 9; 9; 9; 9
Tocantins;TO;Novo Alegre;1715150;73148; 9; 9; 9; 9; 9
Tocantins;TO;Novo Jardim;1715259;73172; 9; 9; 9; 9; 9
Tocantins;TO;Oliveira de Fátima;1715507;73466; 9; 9; 9; 9; 9
Tocantins;TO;Palmas;1721000;73440;15;12;12;19;19
Tocantins;TO;Palmeirante;1715705;73083; 9; 9; 9; 9; 9
Tocantins;TO;Palmeiras do Tocantins;1713809;73040; 9; 9; 9; 9; 9
Tocantins;TO;Palmeirópolis;1715754;96490; 9; 9; 9; 9; 9
Tocantins;TO;Paraíso do Tocantins;1716109;95192;11; 9; 9; 9;13
Tocantins;TO;Paranã;1716208;95214; 9; 9; 9; 9; 9
Tocantins;TO;Pau D'Arco;1716307;73261; 9; 9; 9; 9; 9
Tocantins;TO;Pedro Afonso;1716505;95257; 9; 9; 9; 9; 9
Tocantins;TO;Peixe;1716604;95273; 9; 9; 9; 9; 9
Tocantins;TO;Pequizeiro;1716653;92487; 9; 9; 9; 9; 9
Tocantins;TO;Pindorama do Tocantins;1717008;95370; 9; 9; 9; 9; 9
Tocantins;TO;Piraquê;1717206;73016; 9; 9; 9; 9; 9
Tocantins;TO;Pium;1717503;95478; 9; 9; 9; 9; 9
Tocantins;TO;Ponte Alta do Bom Jesus;1717800;95516; 9; 9; 9; 9; 9
Tocantins;TO;Ponte Alta do Tocantins;1717909;95532; 9; 9; 9; 9; 9
Tocantins;TO;Porto Alegre do Tocantins;1718006;92509; 9; 9; 9; 9; 9
Tocantins;TO;Porto Nacional;1718204;95591;11; 9; 9;13;13
Tocantins;TO;Praia Norte;1718303;92525; 9; 9; 9; 9; 9
Tocantins;TO;Presidente Kennedy;1718402;96296; 9; 9; 9; 9; 9
Tocantins;TO;Pugmil;1718451;73571; 9; 9; 9; 9; 9
Tocantins;TO;Recursolândia;1718501;73229; 9; 9; 9; 9; 9
Tocantins;TO;Riachinho;1718550;73024; 9; 9; 9; 9; 9
Tocantins;TO;Rio da Conceição;1718659;73431; 9; 9; 9; 9; 9
Tocantins;TO;Rio dos Bois;1718709;73415; 9; 9; 9; 9; 9
Tocantins;TO;Rio Sono;1718758;96792; 9; 9; 9; 9; 9
Tocantins;TO;Sampaio;1718808;92541; 9; 9; 9; 9; 9
Tocantins;TO;Sandolândia;1718840;73156; 9; 9; 9; 9; 9
Tocantins;TO;Santa Fé do Araguaia;1718865;73350; 9; 9; 9; 9; 9
Tocantins;TO;Santa Maria do Tocantins;1718881;73130; 9; 9; 9; 9; 9
Tocantins;TO;Santa Rita do Tocantins;1718899;73547; 9; 9; 9; 9; 9
Tocantins;TO;Santa Rosa do Tocantins;1718907;92584; 9; 9; 9; 9; 9
Tocantins;TO;Santa Tereza do Tocantins;1719004;92606; 9; 9; 9; 9; 9
Tocantins;TO;Santa Terezinha do Tocantins;1720002;73539; 9; 9; 9; 9; 9
Tocantins;TO;São Bento do Tocantins;1720101;73288; 9; 9; 9; 9; 9
Tocantins;TO;São Félix do Tocantins;1720150;73105; 9; 9; 9; 9; 9
Tocantins;TO;São Miguel do Tocantins;1720200;73180; 9; 9; 9; 9; 9
Tocantins;TO;São Salvador do Tocantins;1720259;73393; 9; 9; 9; 9; 9
Tocantins;TO;São Sebastião do Tocantins;1720309;96032; 9; 9; 9; 9; 9
Tocantins;TO;São Valério;1720499;92681; 9; 9; 9; 9; 9
Tocantins;TO;Silvanópolis;1720655;96598; 9; 9; 9; 9; 9
Tocantins;TO;Sítio Novo do Tocantins;1720804;96130; 9; 9; 9; 9; 9
Tocantins;TO;Sucupira;1720853;73377; 9; 9; 9; 9; 9
Tocantins;TO;Taguatinga;1720903;96156; 9; 9; 9; 9; 9
Tocantins;TO;Taipas do Tocantins;1720937;73164; 9; 9; 9; 9; 9
Tocantins;TO;Talismã;1720978;73504; 9; 9; 9; 9; 9
Tocantins;TO;Tocantínia;1721109;96199; 9; 9; 9; 9; 9
Tocantins;TO;Tocantinópolis;1721208;96210; 9; 9; 9;11;11
Tocantins;TO;Tupirama;1721257;73458; 9; 9; 9; 9; 9
Tocantins;TO;Tupiratins;1721307;73237; 9; 9; 9; 9; 9
Tocantins;TO;Wanderlândia;1722081;96652; 9; 9; 9; 9; 9
Tocantins;TO;Xambioá;1722107;96431; 9; 9; 9; 9; 9
Maranhão;MA;Açailândia;2100055; 9610;15;11;11;17;17
Maranhão;MA;Afonso Cunha;2100105; 7013; 9; 9; 9; 9; 9
Maranhão;MA;Água Doce do Maranhão;2100154; 7005; 9; 9; 9; 9; 9
Maranhão;MA;Alcântara;2100204; 7030;11; 9; 9;11;11
Maranhão;MA;Aldeias Altas;2100303; 7056;11; 9; 9;11;11
Maranhão;MA;Altamira do Maranhão;2100402; 7072;11; 9; 9; 9; 9
Maranhão;MA;Alto Alegre do Maranhão;2100436; 7021; 9; 9; 9;11;11
Maranhão;MA;Alto Alegre do Pindaré;2100477; 7048; 9; 9; 9;13;13
Maranhão;MA;Alto Parnaíba;2100501; 7099; 9; 9; 9; 9; 9
Maranhão;MA;Amapá do Maranhão;2100550; 7080; 9; 9; 9; 9; 9
Maranhão;MA;Amarante do Maranhão;2100600; 7110;11; 9; 9;13;13
Maranhão;MA;Anajatuba;2100709; 7137;11; 9; 9;11;11
Maranhão;MA;Anapurus;2100808; 7153;11; 9; 9; 9; 9
Maranhão;MA;Apicum-Açu;2100832; 7064; 9; 9; 9; 9;11
Maranhão;MA;Araguanã;2100873; 7102; 9; 9; 9; 9; 9
Maranhão;MA;Araioses;2100907; 7170;11; 9; 9;13;13
Maranhão;MA;Arame;2100956; 9679;11; 9; 9;13;13
Maranhão;MA;Arari;2101004; 7196;13; 9; 9;11;11
Maranhão;MA;Axixá;2101103; 7218; 9; 9; 9; 9; 9
Maranhão;MA;Bacabal;2101202; 7234;15;10;10;17;17
Maranhão;MA;Bacabeira;2101251; 7129; 9; 9; 9; 9;11
Maranhão;MA;Bacuri;2101301; 7250;11; 9; 9;11;11
Maranhão;MA;Bacurituba;2101350; 7145; 9; 9; 9; 9; 9
Maranhão;MA;Balsas;2101400; 7277;13;10;10;17;17
Maranhão;MA;Barão de Grajaú;2101509; 7293;11; 9; 9;11;11
Maranhão;MA;Barra do Corda;2101608; 7315;15;10;10;17;17
Maranhão;MA;Barreirinhas;2101707; 7331;13; 9;10;15;15
Maranhão;MA;Bela Vista do Maranhão;2101772; 7188; 9; 9; 9; 9; 9
Maranhão;MA;Belágua;2101731; 7161; 9; 9; 9; 9; 9
Maranhão;MA;Benedito Leite;2101806; 7358; 9; 9; 9; 9; 9
Maranhão;MA;Bequimão;2101905; 7374;11; 9; 9;11;11
Maranhão;MA;Bernardo do Mearim;2101939; 7200; 9; 9; 9; 9; 9
Maranhão;MA;Boa Vista do Gurupi;2101970; 7323; 9; 9; 9; 9; 9
Maranhão;MA;Bom Jardim;2102002; 9555;13; 9; 9;13;13
Maranhão;MA;Bom Jesus das Selvas;2102036; 7269; 9; 9; 9;11;13
Maranhão;MA;Bom Lugar;2102077; 7285; 9; 9; 9;11;11
Maranhão;MA;Brejo;2102101; 7390;13; 9; 9;13;13
Maranhão;MA;Brejo de Areia;2102150; 7307; 9; 9; 9; 9; 9
Maranhão;MA;Buriti;2102200; 7412;11; 9; 9;11;11
Maranhão;MA;Buriti Bravo;2102309; 7439;11; 9; 9;11;11
Maranhão;MA;Buriticupu;2102325; 7340; 9;10;10;15;15
Maranhão;MA;Buritirana;2102358; 7366; 9; 9; 9; 9; 9
Maranhão;MA;Cachoeira Grande;2102374; 7226; 9; 9; 9; 9; 9
Maranhão;MA;Cajapió;2102408; 7455;11; 9; 9;11;11
Maranhão;MA;Cajari;2102507; 7471;11; 9; 9;11;11
Maranhão;MA;Campestre do Maranhão;2102556; 7382; 9; 9; 9; 9; 9
Maranhão;MA;Cândido Mendes;2102606; 7498;13; 9; 9;11;11
Maranhão;MA;Cantanhede;2102705; 7510;11; 9; 9;11;11
Maranhão;MA;Capinzal do Norte;2102754; 7404; 9; 9; 9; 9; 9
Maranhão;MA;Carolina;2102804; 7536;11; 9; 9;11;11
Maranhão;MA;Carutapera;2102903; 7552;13; 9; 9; 9; 9
Maranhão;MA;Caxias;2103000; 7579;17;11;12;19;19
Maranhão;MA;Cedral;2103109; 7595; 9; 9; 9; 9; 9
Maranhão;MA;Central do Maranhão;2103125; 7420; 9; 9; 9; 9; 9
Maranhão;MA;Centro do Guilherme;2103158; 7447; 9; 9; 9; 9; 9
Maranhão;MA;Centro Novo do Maranhão;2103174; 7463; 9; 9; 9;11;11
Maranhão;MA;Chapadinha;2103208; 7617;15;10;10;15;15
Maranhão;MA;Cidelândia;2103257; 7480; 9; 9; 9; 9; 9
Maranhão;MA;Codó;2103307; 7633;17;11;11;11;17
Maranhão;MA;Coelho Neto;2103406; 7650;13; 9; 9;13;13
Maranhão;MA;Colinas;2103505; 7676;13; 9; 9;13;13
Maranhão;MA;Conceição do Lago-Açu;2103554; 7501; 9; 9; 9; 9; 9
Maranhão;MA;Coroatá;2103604; 7692;15;10;10;13;15
Maranhão;MA;Cururupu;2103703; 7714;13; 9; 9;13;13
Maranhão;MA;Davinópolis;2103752; 7242; 9; 9; 9; 9; 9
Maranhão;MA;Dom Pedro;2103802; 7730;11; 9; 9;11;11
Maranhão;MA;Duque Bacelar;2103901; 7757; 9; 9; 9; 9; 9
Maranhão;MA;Esperantinópolis;2104008; 7773;13; 9; 9;11;11
Maranhão;MA;Estreito;2104057; 9636;13; 9; 9;13;13
Maranhão;MA;Feira Nova do Maranhão;2104073; 7528; 9; 9; 9; 9; 9
Maranhão;MA;Fernando Falcão;2104081; 7544; 9; 9; 9; 9; 9
Maranhão;MA;Formosa da Serra Negra;2104099; 7560; 9; 9; 9;11;11
Maranhão;MA;Fortaleza dos Nogueiras;2104107; 7790; 9; 9; 9; 9; 9
Maranhão;MA;Fortuna;2104206; 7811;11; 9; 9;11;11
Maranhão;MA;Godofredo Viana;2104305; 7838;11; 9; 9; 9; 9
Maranhão;MA;Gonçalves Dias;2104404; 7854;11; 9; 9;11;11
Maranhão;MA;Governador Archer;2104503; 7870; 9; 9; 9; 9; 9
Maranhão;MA;Governador Edison Lobão;2104552; 7609; 9; 9; 9;11;11
Maranhão;MA;Governador Eugênio Barros;2104602; 7897;11; 9; 9;11;11
Maranhão;MA;Governador Luiz Rocha;2104628; 7625; 9; 9; 9; 9; 9
Maranhão;MA;Governador Newton Bello;2104651; 7641; 9; 9; 9; 9; 9
Maranhão;MA;Governador Nunes Freire;2104677; 7668; 9; 9; 9;11;11
Maranhão;MA;Graça Aranha;2104701; 7919; 9; 9; 9; 9; 9
Maranhão;MA;Grajaú;2104800; 7935;13;10;10;15;15
Maranhão;MA;Guimarães;2104909; 7951; 9; 9; 9; 9; 9
Maranhão;MA;Humberto de Campos;2105005; 7978;11; 9; 9;11;11
Maranhão;MA;Icatu;2105104; 7994;11; 9; 9;11;11
Maranhão;MA;Igarapé do Meio;2105153; 7684; 9; 9; 9; 9; 9
Maranhão;MA;Igarapé Grande;2105203; 8010;11; 9; 9; 9; 9
Maranhão;MA;Imperatriz;2105302; 8036;19;13;13;21;21
Maranhão;MA;Itaipava do Grajaú;2105351; 7706; 9; 9; 9; 9; 9
Maranhão;MA;Itapecuru Mirim;2105401; 8079;13;10;10;13;15
Maranhão;MA;Itinga do Maranhão;2105427; 7722; 9; 9; 9;11;11
Maranhão;MA;Jatobá;2105450; 7749; 9; 9; 9; 9; 9
Maranhão;MA;Jenipapo dos Vieiras;2105476; 7765; 9; 9; 9;11;11
Maranhão;MA;João Lisboa;2105500; 8095;15; 9; 9;11;11
Maranhão;MA;Joselândia;2105609; 8117;11; 9; 9;11;11
Maranhão;MA;Junco do Maranhão;2105658; 7781; 9; 9; 9; 9; 9
Maranhão;MA;Lago da Pedra;2105708; 8133;13; 9; 9;13;13
Maranhão;MA;Lago do Junco;2105807; 8150;11; 9; 9; 9; 9
Maranhão;MA;Lago dos Rodrigues;2105948; 7803; 9; 9; 9; 9; 9
Maranhão;MA;Lago Verde;2105906; 8176;11; 9; 9;11;11
Maranhão;MA;Lagoa do Mato;2105922; 7820; 9; 9; 9; 9; 9
Maranhão;MA;Lagoa Grande do Maranhão;2105963; 7846; 9; 9; 9; 9; 9
Maranhão;MA;Lajeado Novo;2105989; 7862; 9; 9; 9; 9; 9
Maranhão;MA;Lima Campos;2106003; 8192;11; 9; 9; 9; 9
Maranhão;MA;Loreto;2106102; 8214; 9; 9; 9; 9; 9
Maranhão;MA;Luís Domingues;2106201; 8230; 9; 9; 9; 9; 9
Maranhão;MA;Magalhães de Almeida;2106300; 8257;11; 9; 9; 9;11
Maranhão;MA;Maracaçumé;2106326; 7889; 9; 9; 9;11;11
Maranhão;MA;Marajá do Sena;2106359; 7900; 9; 9; 9; 9; 9
Maranhão;MA;Maranhãozinho;2106375; 7927; 9; 9; 9; 9; 9
Maranhão;MA;Mata Roma;2106409; 8273;11; 9; 9;11;11
Maranhão;MA;Matinha;2106508; 8290;11; 9; 9;11;11
Maranhão;MA;Matões;2106607; 8311;11; 9; 9;13;13
Maranhão;MA;Matões do Norte;2106631; 7943; 9; 9; 9; 9; 9
Maranhão;MA;Milagres do Maranhão;2106672; 7960; 9; 9; 9; 9; 9
Maranhão;MA;Mirador;2106706; 8338;11; 9; 9;11;11
Maranhão;MA;Miranda do Norte;2106755; 9695;11; 9; 9;11;11
Maranhão;MA;Mirinzal;2106805; 8354; 9; 9; 9; 9; 9
Maranhão;MA;Monção;2106904; 8370;11; 9; 9;11;13
Maranhão;MA;Montes Altos;2107001; 8397;11; 9; 9; 9; 9
Maranhão;MA;Morros;2107100; 8419;11; 9; 9;11;11
Maranhão;MA;Nina Rodrigues;2107209; 8435; 9; 9; 9; 9; 9
Maranhão;MA;Nova Colinas;2107258; 7986; 9; 9; 9; 9; 9
Maranhão;MA;Nova Iorque;2107308; 8451; 9; 9; 9; 9; 9
Maranhão;MA;Nova Olinda do Maranhão;2107357; 8001; 9; 9; 9;11;11
Maranhão;MA;Olho d'Água das Cunhãs;2107407; 8478;13; 9; 9;11;11
Maranhão;MA;Olinda Nova do Maranhão;2107456; 8028; 9; 9; 9; 9; 9
Maranhão;MA;Paço do Lumiar;2107506; 8494;13;10;11;15;17
Maranhão;MA;Palmeirândia;2107605; 8516;11; 9; 9;11;11
Maranhão;MA;Paraibano;2107704; 8532;11; 9; 9;11;11
Maranhão;MA;Parnarama;2107803; 8559;13; 9; 9;13;13
Maranhão;MA;Passagem Franca;2107902; 8575;11; 9; 9;11;11
Maranhão;MA;Pastos Bons;2108009; 8591;11; 9; 9;11;11
Maranhão;MA;Paulino Neves;2108058; 8044; 9; 9; 9; 9;11
Maranhão;MA;Paulo Ramos;2108108; 9598;13; 9; 9;11;11
Maranhão;MA;Pedreiras;2108207; 8613;15; 9; 9;13;13
Maranhão;MA;Pedro do Rosário;2108256; 8060; 9; 9; 9;11;11
Maranhão;MA;Penalva;2108306; 8630;13; 9; 9;13;13
Maranhão;MA;Peri Mirim;2108405; 8656;11; 9; 9; 9; 9
Maranhão;MA;Peritoró;2108454; 8087; 9; 9; 9;11;11
Maranhão;MA;Pindaré-Mirim;2108504; 8672;15; 9; 9;13;13
Maranhão;MA;Pinheiro;2108603; 8699;15;10;10;15;15
Maranhão;MA;Pio XII;2108702; 8710;13; 9; 9;11;11
Maranhão;MA;Pirapemas;2108801; 8737;11; 9; 9;11;11
Maranhão;MA;Poção de Pedras;2108900; 8753;13; 9; 9;11;11
Maranhão;MA;Porto Franco;2109007; 8770;13; 9; 9;11;11
Maranhão;MA;Porto Rico do Maranhão;2109056; 8109; 9; 9; 9; 9; 9
Maranhão;MA;Presidente Dutra;2109106; 8796;13; 9; 9;13;13
Maranhão;MA;Presidente Juscelino;2109205; 8818; 9; 9; 9; 9; 9
Maranhão;MA;Presidente Médici;2109239; 8125; 9; 9; 9; 9; 9
Maranhão;MA;Presidente Sarney;2109270; 8141;11; 9; 9;11;11
Maranhão;MA;Presidente Vargas;2109304; 8834; 9; 9; 9; 9; 9
Maranhão;MA;Primeira Cruz;2109403; 8850;11; 9; 9; 9; 9
Maranhão;MA;Raposa;2109452; 8168; 9; 9; 9;11;11
Maranhão;MA;Riachão;2109502; 8877;11; 9; 9;11;11
Maranhão;MA;Ribamar Fiquene;2109551; 8184; 9; 9; 9; 9; 9
Maranhão;MA;Rosário;2109601; 8915;13; 9; 9;13;13
Maranhão;MA;Sambaíba;2109700; 8931; 9; 9; 9; 9; 9
Maranhão;MA;Santa Filomena do Maranhão;2109759; 8206; 9; 9; 9; 9; 9
Maranhão;MA;Santa Helena;2109809; 8958;13; 9; 9; 9; 9
Maranhão;MA;Santa Inês;2109908; 9571;15;10;10;17;17
Maranhão;MA;Santa Luzia;2110005; 8974;15;10;10;15;15
Maranhão;MA;Santa Luzia do Paruá;2110039; 9652;13; 9; 9;11;11
Maranhão;MA;Santa Quitéria do Maranhão;2110104; 8990;11; 9; 9;11;11
Maranhão;MA;Santa Rita;2110203; 9016;11; 9; 9;13;13
Maranhão;MA;Santana do Maranhão;2110237; 8222; 9; 9; 9; 9; 9
Maranhão;MA;Santo Amaro do Maranhão;2110278; 8249; 9; 9; 9; 9; 9
Maranhão;MA;Santo Antônio dos Lopes;2110302; 9032;11; 9; 9; 9; 9
Maranhão;MA;São Benedito do Rio Preto;2110401; 9059;11; 9; 9;11;11
Maranhão;MA;São Bento;2110500; 9075;13; 9; 9;13;13
Maranhão;MA;São Bernardo;2110609; 9091;11; 9; 9;11;11
Maranhão;MA;São Domingos do Azeitão;2110658; 8265; 9; 9; 9; 9; 9
Maranhão;MA;São Domingos do Maranhão;2110708; 9113;13; 9; 9;13;13
Maranhão;MA;São Félix de Balsas;2110807; 9130; 9; 9; 9; 9; 9
Maranhão;MA;São Francisco do Brejão;2110856; 8281; 9; 9; 9; 9; 9
Maranhão;MA;São Francisco do Maranhão;2110906; 9156;11; 9; 9; 9; 9
Maranhão;MA;São João Batista;2111003; 9172;11; 9; 9;11;11
Maranhão;MA;São João do Carú;2111029; 8303; 9; 9; 9;11;11
Maranhão;MA;São João do Paraíso;2111052; 8320; 9; 9; 9; 9; 9
Maranhão;MA;São João do Soter;2111078; 8346; 9; 9; 9;11;11
Maranhão;MA;São João dos Patos;2111102; 9199;13; 9; 9;11;11
Maranhão;MA;São José de Ribamar;2111201; 8893;13;11;11;17;17
Maranhão;MA;São José dos Basílios;2111250; 8362; 9; 9; 9; 9; 9
Maranhão;MA;São Luís;2111300; 9210;21;21;21;31;31
Maranhão;MA;São Luís Gonzaga do Maranhão;2111409; 8052;13; 9; 9;11;11
Maranhão;MA;São Mateus do Maranhão;2111508; 9237;13; 9; 9;13;13
Maranhão;MA;São Pedro da Água Branca;2111532; 8389; 9; 9; 9; 9; 9
Maranhão;MA;São Pedro dos Crentes;2111573; 8400; 9; 9; 9; 9; 9
Maranhão;MA;São Raimundo das Mangabeiras;2111607; 9253;11; 9; 9;11;11
Maranhão;MA;São Raimundo do Doca Bezerra;2111631; 8427; 9; 9; 9; 9; 9
Maranhão;MA;São Roberto;2111672; 8443; 9; 9; 9; 9; 9
Maranhão;MA;São Vicente Ferrer;2111706; 9270;11; 9; 9;11;11
Maranhão;MA;Satubinha;2111722; 8460; 9; 9; 9; 9; 9
Maranhão;MA;Senador Alexandre Costa;2111748; 8486; 9; 9; 9; 9; 9
Maranhão;MA;Senador La Rocque;2111763; 8508; 9; 9; 9;11;11
Maranhão;MA;Serrano do Maranhão;2111789; 8524; 9; 9; 9; 9; 9
Maranhão;MA;Sítio Novo;2111805; 9296;11; 9; 9;11;11
Maranhão;MA;Sucupira do Norte;2111904; 9318; 9; 9; 9; 9; 9
Maranhão;MA;Sucupira do Riachão;2111953; 8540; 9; 9; 9; 9; 9
Maranhão;MA;Tasso Fragoso;2112001; 9334; 9; 9; 9; 9; 9
Maranhão;MA;Timbiras;2112100; 9350;11; 9; 9;11;11
Maranhão;MA;Timon;2112209; 9377;17;11;12;19;21
Maranhão;MA;Trizidela do Vale;2112233; 8567; 9; 9; 9;11;11
Maranhão;MA;Tufilândia;2112274; 8583; 9; 9; 9; 9; 9
Maranhão;MA;Tuntum;2112308; 9393;13; 9; 9;13;13
Maranhão;MA;Turiaçu;2112407; 9415;13; 9; 9;13;13
Maranhão;MA;Turilândia;2112456; 8605; 9; 9; 9;11;11
Maranhão;MA;Tutóia;2112506; 9431;13; 9; 9;13;13
Maranhão;MA;Urbano Santos;2112605; 9458;11; 9; 9;11;11
Maranhão;MA;Vargem Grande;2112704; 9474;13; 9; 9;13;13
Maranhão;MA;Viana;2112803; 9490;13; 9; 9;13;15
Maranhão;MA;Vila Nova dos Martírios;2112852; 8621; 9; 9; 9; 9; 9
Maranhão;MA;Vitória do Mearim;2112902; 9512;13; 9; 9;11;13
Maranhão;MA;Vitorino Freire;2113009; 9539;13; 9; 9;13;13
Maranhão;MA;Zé Doca;2114007; 9717;15;10; 9;15;15
Piauí;PI;Acauã;2200053;12327; 9; 9; 9; 9; 9
Piauí;PI;Agricolândia;2200103;10014; 9; 9; 9; 9; 9
Piauí;PI;Água Branca;2200202;10030; 9; 9; 9;11;11
Piauí;PI;Alagoinha do Piauí;2200251;12319; 9; 9; 9; 9; 9
Piauí;PI;Alegrete do Piauí;2200277;10022; 9; 9; 9; 9; 9
Piauí;PI;Alto Longá;2200301;10057;11; 9; 9; 9; 9
Piauí;PI;Altos;2200400;10073;13; 9; 9;13;13
Piauí;PI;Alvorada do Gurguéia;2200459;12084; 9; 9; 9; 9; 9
Piauí;PI;Amarante;2200509;10090;11; 9; 9;11;11
Piauí;PI;Angical do Piauí;2200608;10111; 9; 9; 9; 9; 9
Piauí;PI;Anísio de Abreu;2200707;10138;11; 9; 9; 9; 9
Piauí;PI;Antônio Almeida;2200806;10154; 9; 9; 9; 9; 9
Piauí;PI;Aroazes;2200905;10170; 9; 9; 9; 9; 9
Piauí;PI;Aroeiras do Itaim;2200954;12734;NA; 9; 9; 9; 9
Piauí;PI;Arraial;2201002;10197; 9; 9; 9; 9; 9
Piauí;PI;Assunção do Piauí;2201051;12106; 9; 9; 9; 9; 9
Piauí;PI;Avelino Lopes;2201101;10219; 9; 9; 9; 9; 9
Piauí;PI;Baixa Grande do Ribeiro;2201150;10049; 9; 9; 9; 9; 9
Piauí;PI;Barra D'Alcântara;2201176;10600; 9; 9; 9; 9; 9
Piauí;PI;Barras;2201200;10235;11; 9; 9;13;13
Piauí;PI;Barreiras do Piauí;2201309;10251; 9; 9; 9; 9; 9
Piauí;PI;Barro Duro;2201408;10278; 9; 9; 9; 9; 9
Piauí;PI;Batalha;2201507;10294; 9; 9; 9;11;11
Piauí;PI;Bela Vista do Piauí;2201556;10626; 9; 9; 9; 9; 9
Piauí;PI;Belém do Piauí;2201572;12335; 9; 9; 9; 9; 9
Piauí;PI;Beneditinos;2201606;10316; 9; 9; 9; 9; 9
Piauí;PI;Bertolínia;2201705;10332; 9; 9; 9; 9; 9
Piauí;PI;Betânia do Piauí;2201739;12122; 9; 9; 9; 9; 9
Piauí;PI;Boa Hora;2201770;10669; 9; 9; 9; 9; 9
Piauí;PI;Bocaina;2201804;10359; 9; 9; 9; 9; 9
Piauí;PI;Bom Jesus;2201903;10375;11; 9; 9;11;11
Piauí;PI;Bom Princípio do Piauí;2201919;10065; 9; 9; 9; 9; 9
Piauí;PI;Bonfim do Piauí;2201929;10081; 9; 9; 9; 9; 9
Piauí;PI;Boqueirão do Piauí;2201945;12149; 9; 9; 9; 9; 9
Piauí;PI;Brasileira;2201960;10006; 9; 9; 9; 9; 9
Piauí;PI;Brejo do Piauí;2201988;10642; 9; 9; 9; 9; 9
Piauí;PI;Buriti dos Lopes;2202000;10391;11; 9; 9;11;11
Piauí;PI;Buriti dos Montes;2202026;10103; 9; 9; 9; 9; 9
Piauí;PI;Cabeceiras do Piauí;2202059;10120; 9; 9; 9; 9; 9
Piauí;PI;Cajazeiras do Piauí;2202075;12343; 9; 9; 9; 9; 9
Piauí;PI;Cajueiro da Praia;2202083;12572; 9; 9; 9; 9; 9
Piauí;PI;Caldeirão Grande do Piauí;2202091;10146; 9; 9; 9; 9; 9
Piauí;PI;Campinas do Piauí;2202109;10413; 9; 9; 9; 9; 9
Piauí;PI;Campo Alegre do Fidalgo;2202117;12351; 9; 9; 9; 9; 9
Piauí;PI;Campo Grande do Piauí;2202133;10723; 9; 9; 9; 9; 9
Piauí;PI;Campo Largo do Piauí;2202174;10740; 9; 9; 9; 9; 9
Piauí;PI;Campo Maior;2202208;10430;13; 9; 9;13;13
Piauí;PI;Canavieira;2202251;10162; 9; 9; 9; 9; 9
Piauí;PI;Canto do Buriti;2202307;10456;13; 9; 9;11;11
Piauí;PI;Capitão de Campos;2202406;10472; 9; 9; 9; 9; 9
Piauí;PI;Capitão Gervásio Oliveira;2202455;10707; 9; 9; 9; 9; 9
Piauí;PI;Caracol;2202505;10499; 9; 9; 9; 9; 9
Piauí;PI;Caraúbas do Piauí;2202539;12670; 9; 9; 9; 9; 9
Piauí;PI;Caridade do Piauí;2202554;12165; 9; 9; 9; 9; 9
Piauí;PI;Castelo do Piauí;2202604;10510;11; 9; 9;11;11
Piauí;PI;Caxingó;2202653;12688; 9; 9; 9; 9; 9
Piauí;PI;Cocal;2202703;10537;11; 9; 9;11;11
Piauí;PI;Cocal de Telha;2202711;12360; 9; 9; 9; 9; 9
Piauí;PI;Cocal dos Alves;2202729;12696; 9; 9; 9; 9; 9
Piauí;PI;Coivaras;2202737;10189; 9; 9; 9; 9; 9
Piauí;PI;Colônia do Gurguéia;2202752;10200; 9; 9; 9; 9; 9
Piauí;PI;Colônia do Piauí;2202778;10227; 9; 9; 9; 9; 9
Piauí;PI;Conceição do Canindé;2202802;10553; 9; 9; 9; 9; 9
